Country,Year,MovieCount,MovieList,lat,lon
Austria,2019,14,"['Fritzi: A Revolutionary Tale', 'It has to be lived once and dreamed twice', 'Applesauce', 'Hierarchy Glitch', 'Contouring', 'The Flounder', 'The Outlander', 'Shaul And Ivan', 'Measuring the Distance', 'Happiness Machine', 'Lickalike', 'Tim & Trixi Tropf - The Movie', 'Armageddon', 'Suggestion of Least Resistance']",47.59397,14.12456
Austria,2020,12,"['Aquamarine', 'MeTube 3: August Sings ""Una furtiva lagrima""', 'Time o´ the Signs', 'One Left', 'Paco', 'Klitclique ""Zu Zweit""', 'Attack of the Rather Large Coronavirus!', 'The City Bridges Are Open Again', 'Collapsing Mies', 'GALAXY', 'The Institute', 'Thorax']",47.59397,14.12456
Austria,2021,15,"['Moonbound', 'Utopia – C', 'Mindset', 'pliii', 'There Is, Indeed, The Unspeakable', 'There is exactly enough time', 'Disaster Tourism', 'Superwonder', 'On the Bottom of the Laundry Bag', 'Not Even Nothing Can Be Free of Ghosts', 'ROTOЯ | Sonic Body', 'Frozen Jumper', 'Rats in the Walls', 'Journey', 'How to Disappear']",47.59397,14.12456
Austria,2022,11,"['Rabbit Academy: Mission Eggpossible', 'Snotty Boy', 'Pox', 'Under the Endless Sky', 'In the Upper Room', 'MONDAY AT THE CUBE FACTORY', 'occhiolino', 'Shroomsday', 'Deconstructing the Bridge', 'Hardly Working', 'Mountain View']",47.59397,14.12456
Austria,2023,9,"['Five Seconds', 'Answering the Sun', 'Happy Doom', 'Half a Cent (or the total Destruction of the Uncertain) for a Glimpse of the Chaos on the Silver Screen', 'Johnny & Me - A Journey through Time with John Heartfield', 'FLOCK', 'Escapism', 'Silent Chirping of Invisible Digits', 'Revolution der Augen']",47.59397,14.12456
Azerbaijan,2021,1,['The Enigma of Faina'],40.3936294,47.7872508
Azerbaijan,2023,1,['Hadis'],40.3936294,47.7872508
Bangladesh,2017,1,['The Phaneron'],24.4769288,90.2934413
Bangladesh,2019,1,['Tomorrow'],24.4769288,90.2934413
Bangladesh,2020,1,['Falafel Sundays'],24.4769288,90.2934413
Bangladesh,2021,3,"['Volt', 'My Father Mujib', 'Surviving 71']",24.4769288,90.2934413
Bangladesh,2023,1,['AMADER CHOTO RASEL SONA'],24.4769288,90.2934413
Belarus,1996,1,['Little Match Girl'],53.4250605,27.6971358
Belarus,1997,1,['A Tale About the Blue Cloak'],53.4250605,27.6971358
Belarus,1999,1,"[""Animals' Winter""]",53.4250605,27.6971358
Belarus,2010,1,"['Please, Call Back Later']",53.4250605,27.6971358
Belarus,2011,1,['Дзед'],53.4250605,27.6971358
Belarus,2013,1,['Прыгоды Несцеркі'],53.4250605,27.6971358
Belarus,2016,2,"['Children of Future Sleep', 'the lane of time']",53.4250605,27.6971358
Belarus,2017,1,['And The Moon Stands Still'],53.4250605,27.6971358
Belarus,2018,3,"['Магістр вольных мастацтваў. Францыск Скарына', 'Лагодны воўк', 'The Good Wolk']",53.4250605,27.6971358
Belarus,2019,4,"['Паданне пра гуслі', 'Duo', 'Kingdom Of Stars', 'How The Bear Was Looking For a Friend']",53.4250605,27.6971358
Belarus,2020,6,"['Як сінячок да сонца лётаў', 'Класікі і шахматы', 'Я тайну ў глыбіні душы хаваю', 'Alexander Mosolov. Three Pieces', ""Children's Album"", 'Magutny Bozha - Prayer for Belarus']",53.4250605,27.6971358
Belarus,2021,3,"['Long Live Belarus', 'Stars of the Seventh Heaven', 'When I Was General']",53.4250605,27.6971358
Belarus,2022,2,"['My Poopfriend', 'The Primitives']",53.4250605,27.6971358
Belarus,2023,3,"['Snowstorm', 'Blood and Karaoke', 'COOL (News from Belarus)']",53.4250605,27.6971358
Belgium,1942,2,"['Knock-Out', 'Smidje Smee']",50.6402809,4.6667145
Belgium,1947,1,['The Crab with the Golden Claws'],50.6402809,4.6667145
Belgium,1960,1,['The haunted grove'],50.6402809,4.6667145
Belgium,1963,1,['The False Note'],50.6402809,4.6667145
Belgium,1964,1,['The Calculus Affair'],50.6402809,4.6667145
Belgium,1965,3,"['Pinocchio in Outer Space', 'Spaghetti à la romaine', 'Oumpah-Pah the Red Skin']",50.6402809,4.6667145
Belgium,1966,1,['Chromophobia'],50.6402809,4.6667145
Belgium,1967,2,"['Asterix the Gaul', 'A Funny Thing Happened on My Way to Golgotha']",50.6402809,4.6667145
Belgium,1968,2,"['Asterix and Cleopatra', 'Sirene']",50.6402809,4.6667145
Belgium,1969,3,"['Tintin and the Temple of the Sun', 'Goldframe', 'Tintin et la SGM']",50.6402809,4.6667145
Belgium,1970,4,"['Soldatenuurtje', 'De put', 'Sans titre', 'Duty First']",50.6402809,4.6667145
Belgium,1971,4,"['Daisy Town', 'Operation X-70', 'Scarabus', 'Deus ex machina']",50.6402809,4.6667145
Belgium,1972,2,"['Tintin and the Lake of Sharks', 'To Speak or Not to Speak']",50.6402809,4.6667145
Belgium,1973,1,['Pegasus'],50.6402809,4.6667145
Belgium,1975,1,['Tarzoon: Shame of the Jungle!'],50.6402809,4.6667145
Belgium,1976,2,"['The Smurfs and the Magic Flute', 'Perfo']",50.6402809,4.6667145
Belgium,1977,1,"[""Gulliver's Travels""]",50.6402809,4.6667145
Belgium,1979,1,['Harpy'],50.6402809,4.6667145
Belgium,1984,1,['John the Fearless'],50.6402809,4.6667145
Belgium,1985,1,['A Greek Tragedy'],50.6402809,4.6667145
Belgium,1989,1,['Marquis'],50.6402809,4.6667145
Belgium,1991,8,"[""Red Rackham's Treasure"", 'The Secret of the Unicorn', 'The Blue Lotus', 'The Crab with the Golden Claws', 'The Black Island', 'Cigars of the Pharaoh', 'The Calculus Affair', 'VVVVV!']",50.6402809,4.6667145
Belgium,1992,16,"['Tintin in Tibet', 'Tintin in America', 'Tintin and the Picaros', 'Destination Moon', 'The Shooting Star', 'The Seven Crystal Balls', 'The Broken Ear', 'The Red Sea Sharks', 'Prisoners of the Sun', ""King Ottokar's Sceptre"", 'Flight 714', 'Land of Black Gold', 'Explorers on the Moon', 'The Castafiore Emerald', 'Toad Visits His In-Laws 2: The White Orange', 'Kiss the Moon']",50.6402809,4.6667145
Belgium,1993,2,"['Opéra Imaginaire', 'Babyroussa the Babiroussa']",50.6402809,4.6667145
Belgium,1994,2,"['Sortie de Bain', 'Suske en Wiske - De Apekermis']",50.6402809,4.6667145
Belgium,1995,2,"['Pic Pic André shoow - The first', 'Le brigand des ténèbres']",50.6402809,4.6667145
Belgium,1996,1,['Taxandria'],50.6402809,4.6667145
Belgium,1997,1,['The Old Lady and the Pigeons'],50.6402809,4.6667145
Belgium,1998,2,"['Kirikou and the Sorceress', 'Nocturnal Butterflies']",50.6402809,4.6667145
Belgium,1999,4,"['Tobias Totz und sein Löwe', 'Muana Mboka', 'Pic Pic André shoow - Quatre Moins un', 'Fragile']",50.6402809,4.6667145
Belgium,2000,2,"['Bzz', 'Rupture']",50.6402809,4.6667145
Belgium,2001,5,"['Father and Daughter', 'Arthur', 'Haïku', 'Haïku', 'Pic-Pic, André et leurs amis']",50.6402809,4.6667145
Belgium,2003,3,"['The Triplets of Belleville', 'The Wallet', 'Moodswing']",50.6402809,4.6667145
Belgium,2004,2,"['Flatlife', 'Signes de vie']",50.6402809,4.6667145
Belgium,2005,8,"['Imago...', 'Prince Loseno', 'Chahut', ""Bob Morane : Les mondes d'ananké"", 'La poupée cassée', 'Bumba - Deel 2', 'Bumba - Deel 1', 'Tango nero']",50.6402809,4.6667145
Belgium,2006,5,"[""Azur & Asmar: The Princes' Quest"", 'Renaissance', 'The Ugly Duckling and Me!', 'Administrators', 'Bumba - Deel 3']",50.6402809,4.6667145
Belgium,2007,6,"['Snow White: The Sequel', 'Max & Co', 'Dji vou veu volti', 'Bumba - Deel 5: Kiwi', 'Bumba - Deel 4: Nanadu', 'Do-it-yourself']",50.6402809,4.6667145
Belgium,2008,5,"['Waltz with Bashir', 'Fly Me to the Moon', 'Soft Plants', 'La vita nuova', 'Tik Tak - De Treinreis']",50.6402809,4.6667145
Belgium,2009,7,"['The Secret of Kells', 'A Town Called Panic', 'Luke and Lucy: The Texas Rangers', '#1', 'Sunday Drive', 'WinneToons - Die Legende vom Schatz im Silbersee', 'Allons-y ! Alonzo !']",50.6402809,4.6667145
Belgium,2010,8,"[""A Turtle's Tale: Sammy's Adventures"", 'A Cat in Paris', 'Jackboots on Whitehall', 'The Storytelling Show', 'Mouse for Sale', 'Night of the Bear', 'La Vénus de Rabo', 'Grise Mine']",50.6402809,4.6667145
Belgium,2011,6,"['The Painting', 'The Prodigies', 'The Magic Crystal', 'The Monster of Nix', 'JUMP', 'The Little Prince 4D']",50.6402809,4.6667145
Belgium,2012,14,"['Ernest & Celestine', 'The Suicide Shop', ""A Turtle's Tale 2: Sammy's Escape from Paradise"", 'Zarafa', 'The Day of the Crows', 'Pinocchio', 'Approved for Adoption', 'The Fall of the House Of Usher', ""Ceux d'en haut"", 'Un spectacle interrompu', 'The Boy is Gone', 'Sisters', 'Natasha', 'Maya - Opgepast Voor De Beer']",50.6402809,4.6667145
Belgium,2013,19,"['The Congress', 'Minuscule: Valley of the Lost Ants', 'The House of Magic', 'Extraordinary Tales', 'The Magic Snowflake', 'Oh Willy...', 'Wolfy: The Incredible Secret', 'Black to the Moon 3D', 'The Scent of Carrots', '850 Meters', 'Braise', 'How Dave and Emma Got Pregnant', 'I ♥ Hooligans', 'The Labyrinth', ""Betty's Blues"", 'Poils', 'Les Schtroumpfs : Les fées et les elfes', 'Maya de Bij - Een taart voor de koningin', 'Around the Lake']",50.6402809,4.6667145
Belgium,2014,32,"['Song of the Sea', 'Asterix: The Mansions of the Gods', 'Jack and the Cuckoo-Clock Heart', 'Fight!', 'Triple Trouble', 'The Prince and the 108 Demons', 'Last Hijack', 'Paradise', 'La chair', 'Sinners', 'Vol Au Vent', 'The Little Hedgehog', 'Letter From a Soldier', 'Een strijd om vrede', 'Daddy Went. Daddy Did', 'Border', 'Otto', 'Vrede', 'Vrede? Joepie!', 'Where the Poppies Blow', 'Bring Us the Key', 'Charge!', 'Kinderspel', 'FYI', 'The Vast Landscape - Porcelain Stories', ""A Dog's Life"", 'La Botanique des Amours', 'Maya The Bee - The Nightflower', 'Maya - Een nieuwe vriend', 'Maya - Het vreemde Ei', 'Carrot Jam', 'The Gigantic Carrot']",50.6402809,4.6667145
Belgium,2015,19,"['April and the Extraordinary World', 'Ooops! Noah Is Gone...', 'Phantom Boy', 'Last Door South', 'Cafard', 'A Family Picnic', 'With Joy and Merriness', ""Qui j'ose aimer"", 'Red-end and the Factory Plant', 'Cat Meets Dog', 'Splintertime', 'Train de vie', 'A Géométrie Variable', 'Ortho', 'Hurry Up', 'Oak', 'Maya - De bril van barry', 'The Garden Ape', 'Wickie de Viking - Op zoek naar de Schat']",50.6402809,4.6667145
Belgium,2016,23,"['The Red Turtle', 'Robinson Crusoe', 'A Town Called Panic: Back to School Panic!', 'Juliette', 'A Town Called Panic: Double Fun', 'Summer', 'Pornography', 'Nimmer', 'Totems', 'The Teeny-Weeny Fox', 'All Their Shades', 'One Hell of a Plan', 'La Soupe au caillou', 'Antarctica', 'Play Boys', ""I Don't Feel Anything Anymore"", 'Tour', 'He & Sea', '69SEC', 'No offense', 'No-Go Zone', 'Grey Noise', 'Alésia, le dernier combat']",50.6402809,4.6667145
Belgium,2017,22,"['The Son of Bigfoot', 'The Big Bad Fox and Other Tales', 'Zombillenium', 'Deep', ""A Stork's Journey"", 'Wildebeest', 'Harvie and the Magic Museum', 'Boys On Film 17: Love Is the Drug', 'Catherine', 'Boys On Film 16: Possession', 'Fierce', 'The Wind in the Reeds', 'Simbiosis Carnal', 'La Fontaine turns filmmaker', 'The Lion and The Monkey', 'Kastaars', 'The Pure Necessity', 'The Ape Man', 'A Blank Control', 'Devenir', 'An Ant Work', 'The Gap']",50.6402809,4.6667145
Belgium,2018,27,"['Luis and the Aliens', 'Dilili in Paris', 'Another Day of Life', 'Ploey: You Never Fly Alone', 'This Magnificent Cake!', 'Captain Morten and the Spider Queen', 'Bloomstreet 11', 'Sweet Night', 'Léopold, roi des Belges', 'Traces', 'Reruns', 'Panta Rhei', 'Le Marcheur', 'Self Story', 'FAGS', 'The Proposal', ""Jusqu'à la Lune"", 'From the Snow-Covered Hill', 'Spermaceti', 'The Golden Tortoise', 'ZOOks', 'My Label', 'The Voice Over', 'Babines', 'Puppet', 'Fighting Pablo', 'Not Today']",50.6402809,4.6667145
Belgium,2019,38,"[""The Queen's Corgi"", 'Latte and the Magic Waterstone', 'Spy Cat', 'Funan', 'Vic the Viking and the Magic Sword', 'Robo', 'The Fox & the Bird', 'Princess Emmy', 'Cash For Trash', 'Wonderful Wacky Wolves', 'The Last Day of Autumn', 'Purpleboy', 'Machini', 'Zibilla', 'Freeze Frame', 'Deep in the Lake – Vanities', 'The Faithful Fish', 'Zibilla ou la vie zébrée', 'Big Wolf & Little Wolf', 'Way Up There', 'The Cherry on the Pie', 'Tutu', ""Ceci n'est toujours pas une pipe"", 'A Walk in the Woods', 'Dutchgaria', 'Alfred Fauchet, Here and There', 'White Paradise', 'The Hen, the Cat and Other Beasts - A Loopy Tale', 'I’ve Lost My Dad', 'Saigon sur Marne', 'The Hungry Little Wolf', 'The Big Bad Wolf is Back', '#21xoxo', 'One of Many', 'In the Hands of Puppets', 'Tik Tak - Part 1', 'Carrier', 'Tik Tak - Part 2']",50.6402809,4.6667145
Belgium,2020,33,"['100% Wolf', 'Bigfoot Family', 'Dragon Rider', 'Josep', 'Yakari: A Spectacular Journey', 'Little Vampire', ""Marona's Fantastic Tale"", 'Fellini of the Spirits', 'SamSam', 'Stinky Dog, Happy Life in Paris!', 'Carrousel', 'The Little Wide-Mouthed Frog', 'Scarlet Red', 'The Small Christmas Tree', 'A Tough Journey!', 'Hello, Are We in the Show?', 'Tussen de bijen en de tarbot', 'Would You Please?', 'Dry Sea', 'Airhead!', 'Being With The Other', 'Keep It Light', 'The bear who swallowed a fly', 'The Bread and Butter Lady', 'The Tiger and his Master', 'A Fishy Fishing Trip', 'The Little Red Chick', '407 Days', 'Entre les Images', 'Cochonou and the Feline Gang', 'Papa Zaza', 'Monachopsis', ""And Yet We're Not Super Heroes""]",50.6402809,4.6667145
Belgium,2021,31,"['Welcome to Smelliville', 'Where Is Anne Frank', 'Around the World in 80 Days', 'Easter Eggs', 'Napoleon: Destiny and Death', 'Mosaic', 'Hold Me Tight', 'Marco & Polo Go Round', 'The Summer Holidays', 'Pilar', 'Roots', '1MTH/MIN', 'Krak', 'Dahu', 'Isaiah', 'Mironins', 'Fossil', 'Kelasi', 'Wolfy ! Et les loups en délire', 'Ten, Twenty, Thirty, Fourty, Fifty Miles a Day', 'Solaris', 'Balaclava', 'Bami', 'Sous les pins', 'Journey in Amnesia', 'The Passerby', 'Chien pourri amoureux', 'Love at First Flight', 'Dissolution', 'Scaphoid and Patterns', ""Grandir, c'est chouette""]",50.6402809,4.6667145
Belgium,2022,49,"['Chickenhare and the Hamster of Darkness', 'Mia and Me: The Hero of Centopia', 'Unicorn Wars', 'Oink', 'Icarus', 'The Black Pharaoh, the Savage and the Princess', 'Charlotte', ""My Father's Secrets"", 'Titina', 'Scale', 'Yuku and the Himalayan Flower', 'Mind My Mind', 'Coppelia', 'Inglorious Liaisons', 'Ribs', 'The Passerby', 'Cuddle', 'Three Beasts and a Bear', 'Tonalli', 'Feeling the Flow', 'Looking For Santa', 'This Hut is Too Small!', 'Eye in the Woods', 'Kuro, the Black Samurai', 'The Dog’s Leash', 'The Unknown Soldier', 'CACHé - dialogue avec mon grand-père', 'The Dragonflies', 'How to defeat three Samurai with two chopsticks', 'Sonata', ""Le Renard, la tortue, l'araignée et le gâteau"", ""Granny's Cookies"", 'Andersland', 'My Kingdom for a Pickle', 'Boom Boom Bang Bang', 'Camille', 'Hot Summer', ""Jean-Michel le caribou et les histoires d'amour interdites"", 'Luce and the Rock', 'Whatever Moves Is Alive', 'Taikonaut', 'Rosario', 'Sem', 'Inertia', 'Lunch Break', 'King of the Dumpster', 'No-No Goes to Space', 'An Ode To A Time I Loved Bread', 'Journey to Yourland']",50.6402809,4.6667145
Belgium,2023,34,"['No Dogs or Italians Allowed', 'Little Bird: The Big Quest', 'Nayola', 'Pebble Hill', 'The Miracle', 'Bim', 'The Siren', 'Meshes', 'Film Fest Gent', 'Les Grandes Vacances de Cowboy et Indien', 'Mountain Man', 'Draw for Change: We Exist, We Resist', 'Can We Talk?', 'Keep', 'Immobile Stars', 'artifacts of you, artifacts of me.', ""What's in That Crate?"", 'Every Sunday, Grand Ma', 'Spin & Ella', 'Passagers', 'Witchfairy', 'Mechanisms Common to Disparate Phenomena: #59', 'Naphtha Tears', 'Cyclepaths', 'Drijf', 'Unusual Sunset', 'Behind the Lines', 'Grave Dive', 'E6-D7', 'The Inseparables', 'Wander to Wonder', 'Les Schtroumpfs en fête', 'Sirocco and the Kingdom of Air Streams', 'The Island']",50.6402809,4.6667145
Belgium,2024,3,"['Silent Panorama', 'Small Acts of Violence', ""Le Cas d'Hervé c'qui ?""]",50.6402809,4.6667145
Belize,2008,1,['S.I.T.E.'],17.1204943,-88.6859028
Belize,2014,1,['The OceanMaker'],17.1204943,-88.6859028
Bermuda,2012,1,['Faeries of Green Lochan'],32.3040273,-64.7563086
Bhutan,2014,1,['Ap Bokto'],27.549511,90.5119273
Bolivia,1996,1,['On the Way'],-17.0568696,-64.9912286
Bolivia,2009,1,['Abuela Grillo'],-17.0568696,-64.9912286
Bolivia,2017,1,['Chaco'],-17.0568696,-64.9912286
Bolivia,2023,1,['El cine es nuestro'],-17.0568696,-64.9912286
Bosnia and Herzegovina,2003,1,['42 1/2'],44.3053476,17.5961467
Bosnia and Herzegovina,2005,1,['Lost and Found'],44.3053476,17.5961467
Bosnia and Herzegovina,2008,1,['Tolerantia'],44.3053476,17.5961467
Bosnia and Herzegovina,2010,1,['Wondermilk'],44.3053476,17.5961467
Bosnia and Herzegovina,2011,1,['Kiyamet'],44.3053476,17.5961467
Bosnia and Herzegovina,2012,1,['Shooting'],44.3053476,17.5961467
Bosnia and Herzegovina,2016,3,"['The Dragon', 'The Brave Artist', 'An Elephant at Large']",44.3053476,17.5961467
Bosnia and Herzegovina,2019,1,['Natural Selection'],44.3053476,17.5961467
Bosnia and Herzegovina,2020,2,"['First Birthday After the Apocalypse', 'Dogs of Home']",44.3053476,17.5961467
Bosnia and Herzegovina,2021,2,"['Wheel of Life', 'Thrall']",44.3053476,17.5961467
Bosnia and Herzegovina,2022,3,"['Birds Like Us', 'Ribs', 'Fugitive']",44.3053476,17.5961467
Brazil,1917,1,['O Kaiser'],-10.3333333,-53.2
Brazil,1929,1,['Macaco Feio… Macaco Bonito'],-10.3333333,-53.2
Brazil,1930,1,['Frivolous'],-10.3333333,-53.2
Brazil,1939,1,['As Aventuras de Virgulino'],-10.3333333,-53.2
Brazil,1942,1,['O Dragãozinho Manso - Jonjoca'],-10.3333333,-53.2
Brazil,1954,1,['Amazon Symphony'],-10.3333333,-53.2
Brazil,1960,1,['Abstrações: Estudos n°. 1'],-10.3333333,-53.2
Brazil,1961,1,['Playful Atom'],-10.3333333,-53.2
Brazil,1968,1,['Pantera Negra'],-10.3333333,-53.2
Brazil,1972,2,"['Vendo/Ouvindo', 'Piconzé']",-10.3333333,-53.2
Brazil,1973,2,"['Ballet de Lissajous', 'Manosolfa']",-10.3333333,-53.2
Brazil,1974,2,"['Carcará', 'Reflexos']",-10.3333333,-53.2
Brazil,1975,1,['Hamlet'],-10.3333333,-53.2
Brazil,1976,1,['O Natal da Turma da Mônica'],-10.3333333,-53.2
Brazil,1977,1,['Foi Pena Q...'],-10.3333333,-53.2
Brazil,1978,1,['A Cidade dos Executivos'],-10.3333333,-53.2
Brazil,1979,4,"['Mônica e Cebolinha no Mundo de Romeu e Julieta', 'Carcará - Pega, Mata e Come', 'Faz Mal', 'Pudim de Morango']",-10.3333333,-53.2
Brazil,1980,2,"['Veneta', 'Nó Nu']",-10.3333333,-53.2
Brazil,1981,2,"['Meow', 'A Saga da Asa Branca']",-10.3333333,-53.2
Brazil,1982,3,"['As Aventuras da Turma da Mônica', 'Vã-Pirações', 'Mergulho']",-10.3333333,-53.2
Brazil,1983,2,"['The Princess and the Robot', 'Tzubra Tzuma']",-10.3333333,-53.2
Brazil,1984,2,"['Bammersach', 'Faz Mal 2: Super-Tição']",-10.3333333,-53.2
Brazil,1985,2,"['Os Trapalhões no Reino da Fantasia', 'Boi Aruá']",-10.3333333,-53.2
Brazil,1986,7,"['Os Trapalhões no Rabo do Cometa', 'Frankenstein Punk', 'As Novas Aventuras da Turma da Mônica', 'When the Bats are Quiet', 'The MASP Movie - O Filme do MASP', 'Noturno', 'planeta T E R R A / E A R T H planet']",-10.3333333,-53.2
Brazil,1987,3,"['Mônica e a Sereia do Rio', 'Turma da Mônica: O Bicho-Papão e Outras Histórias', 'Família']",-10.3333333,-53.2
Brazil,1988,4,"['A Estrelinha Mágica', 'A Garota das Telas', 'Farewell', 'Tem Boi no Trilho']",-10.3333333,-53.2
Brazil,1990,2,"['Chico Bento, Óia a Onça!', 'Cristo Procurado']",-10.3333333,-53.2
Brazil,1991,1,['The Christmas Tree'],-10.3333333,-53.2
Brazil,1992,3,"['Turma da Mônica: O Natal de Todos Nós', 'Novela', 'Disque N para Nascer']",-10.3333333,-53.2
Brazil,1993,2,"['El Macho', 'Sírius']",-10.3333333,-53.2
Brazil,1994,2,"['Rocky and Hudson', 'O Natal do Burrinho']",-10.3333333,-53.2
Brazil,1995,1,['Smilinguido em Moda Amarela'],-10.3333333,-53.2
Brazil,1996,2,"['Cassiopeia', 'Turma da Mônica: Quadro a Quadro']",-10.3333333,-53.2
Brazil,1997,4,"['Acid', 'PVC', 'Turma da Mônica: O Mônico e Outras Histórias', 'Campo Branco']",-10.3333333,-53.2
Brazil,1998,4,"['The Scarecrow', 'Turma da Mônica: O Estranho Soro do Dr. X e Outras Histórias', ""It's Dough That Girls Like"", 'O Plano Sangrento e Outras Histórias']",-10.3333333,-53.2
Brazil,1999,7,"['Turma da Mônica: A Ilha Misteriosa e Outras Histórias', 'Deus é Pai', 'Amor Índio', 'A Super 8 Scraping', 'A Turma da Limpeza', 'De Janela pro Cinema', 'Cidade Fantasma']",-10.3333333,-53.2
